instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
L_00000041 , 10 , 1 , 3600, 0.021,true, true, 3,287.000, 287.000, 0.000, 292.000, 274.000, 0.013, 0.014, 0.002, 0.003, 3, 1, 1, 0, 0,293,173,17,0.0
L_00000042 , 10 , 1 , 3600, 0.020,true, true, 3,311.000, 311.000, 0.000, 311.000, 301.000, 0.012, 0.013, 0.001, 0.002, 3, 1, 0, 1, 0,177,94,0,0.0
L_00000043 , 10 , 1 , 3600, 0.016,true, true, 3,236.000, 236.000, 0.000, 245.000, 218.000, 0.009, 0.009, 0.000, 0.002, 3, 1, 1, 0, 0,141,74,0,0.0
L_00000044 , 10 , 1 , 3600, 0.019,true, true, 3,302.000, 302.000, 0.000, 304.000, 291.000, 0.010, 0.012, 0.001, 0.002, 3, 1, 1, 0, 0,463,286,0,0.0
L_00000045 , 10 , 1 , 3600, 0.016,true, true, 3,262.000, 262.000, 0.000, 266.000, 247.000, 0.010, 0.010, 0.000, 0.002, 3, 1, 1, 0, 0,204,105,0,0.001
L_00000046 , 10 , 1 , 3600, 0.004,true, true, 1,171.000, 171.000, 0.000, 171.000, 171.000, 0.002, 0.002, 0.001, 0.000, 1, 0, 1, 0, 0,10,0,0,0.0
L_00000047 , 10 , 1 , 3600, 0.004,true, true, 1,189.000, 189.000, 0.000, 189.000, 189.000, 0.002, 0.002, 0.000, 0.001, 1, 0, 1, 0, 0,10,0,0,0.001
L_00000048 , 10 , 1 , 3600, 0.017,true, true, 3,310.000, 310.000, 0.000, 315.000, 299.000, 0.011, 0.011, 0.001, 0.002, 3, 1, 1, 0, 0,636,368,24,0.0
L_00000049 , 10 , 1 , 3600, 0.016,true, true, 3,274.000, 274.000, 0.000, 277.000, 260.000, 0.010, 0.011, 0.001, 0.003, 3, 1, 1, 0, 0,466,333,2,0.0
L_00000050 , 20 , 1 , 3600, 0.020,true, true, 3,468.000, 468.000, 0.000, 468.000, 451.000, 0.013, 0.013, 0.003, 0.004, 3, 1, 0, 1, 0,1339,992,697,0.0
L_00000051 , 20 , 1 , 3600, 0.027,true, true, 3,315.000, 315.000, 0.000, 315.000, 305.000, 0.020, 0.022, 0.004, 0.011, 3, 1, 0, 1, 0,3696,2919,2733,0.001
L_00000052 , 20 , 1 , 3600, 0.183,true, true, 7,445.000, 445.000, 0.000, 445.000, 425.000, 0.016, 0.136, 0.009, 0.106, 7, 1, 0, 3, 0,16614,12024,6908,0.006
L_00000053 , 20 , 1 , 3600, 0.061,true, true, 9,572.000, 572.000, 0.000, 576.000, 566.000, 0.024, 0.040, 0.003, 0.028, 6, 1, 1, 0, 3,4918,3805,1200,0.005
L_00000054 , 20 , 1 , 3600, 0.046,true, true, 3,519.000, 519.000, 0.000, 522.000, 507.000, 0.035, 0.039, 0.001, 0.029, 3, 1, 1, 0, 0,5362,4335,1915,0.002
L_00000055 , 20 , 1 , 3600, 0.042,true, true, 3,540.000, 540.000, 0.000, 540.000, 530.000, 0.029, 0.035, 0.001, 0.025, 3, 1, 0, 1, 0,6198,4098,2585,0.001
L_00000056 , 20 , 1 , 3600, 0.032,true, true, 3,484.000, 484.000, 0.000, 484.000, 469.000, 0.014, 0.026, 0.003, 0.013, 3, 1, 0, 1, 0,5139,3778,2406,0.0
L_00000057 , 20 , 1 , 3600, 0.102,true, true, 7,673.000, 673.000, 0.000, 673.000, 654.000, 0.014, 0.088, 0.005, 0.070, 7, 1, 0, 3, 0,17071,12230,8376,0.003
L_00000058 , 20 , 1 , 3600, 0.030,true, true, 3,545.000, 545.000, 0.000, 546.000, 536.000, 0.017, 0.024, 0.003, 0.009, 3, 1, 1, 0, 0,3757,2675,790,0.0
L_00000059 , 20 , 1 , 3600, 0.027,true, true, 3,524.000, 524.000, 0.000, 524.000, 513.000, 0.015, 0.019, 0.001, 0.008, 3, 1, 0, 1, 0,4099,3150,2173,0.0
L_00000060 , 20 , 1 , 3600, 0.027,true, true, 3,552.000, 552.000, 0.000, 552.000, 544.000, 0.017, 0.019, 0.004, 0.005, 3, 1, 0, 1, 0,3546,2536,1315,0.002
L_00000061 , 20 , 1 , 3600, 0.026,true, true, 3,549.000, 549.000, 0.000, 549.000, 540.000, 0.018, 0.020, 0.002, 0.009, 3, 1, 0, 1, 0,5242,4234,3499,0.001
L_00000062 , 20 , 1 , 3600, 0.143,true, true, 31,567.000, 567.000, 0.000, 569.000, 560.000, 0.012, 0.089, 0.013, 0.066, 17, 1, 1, 0, 14,17511,13113,4498,0.001
L_00000063 , 20 , 1 , 3600, 0.070,true, true, 9,525.000, 525.000, 0.000, 549.000, 514.000, 0.024, 0.051, 0.007, 0.035, 5, 1, 0, 0, 4,9994,6959,2842,0.001
L_00000064 , 20 , 1 , 3600, 0.028,true, true, 3,624.000, 624.000, 0.000, 624.000, 623.000, 0.016, 0.020, 0.002, 0.009, 3, 1, 0, 1, 0,3578,2700,1209,0.0
L_00000065 , 20 , 1 , 3600, 0.028,true, true, 3,551.000, 551.000, 0.000, 551.000, 543.000, 0.016, 0.016, 0.004, 0.006, 3, 1, 0, 1, 0,2301,1604,1038,0.0
L_00000066 , 20 , 1 , 3600, 0.025,true, true, 5,555.000, 555.000, 0.000, 557.000, 547.000, 0.011, 0.015, 0.003, 0.006, 3, 1, 0, 0, 2,3466,2747,930,0.001
L_00000067 , 20 , 1 , 3600, 0.061,true, true, 21,588.000, 588.000, 0.000, 590.000, 583.000, 0.015, 0.029, 0.007, 0.012, 12, 1, 1, 0, 9,7137,4849,2700,0.002
L_00000068 , 20 , 1 , 3600, 0.017,true, true, 3,402.000, 402.000, 0.000, 402.000, 401.000, 0.010, 0.010, 0.000, 0.003, 3, 1, 0, 1, 0,1118,819,332,0.002
L_00000069 , 20 , 1 , 3600, 0.021,true, true, 3,359.000, 359.000, 0.000, 359.000, 353.000, 0.013, 0.014, 0.003, 0.005, 3, 1, 0, 1, 0,2833,2258,1917,0.0
L_00000070 , 20 , 1 , 3600, 0.028,true, true, 3,511.000, 511.000, 0.000, 511.000, 499.000, 0.016, 0.020, 0.003, 0.006, 3, 1, 0, 1, 0,3939,3054,1348,0.0
L_00000071 , 20 , 1 , 3600, 0.022,true, true, 3,516.000, 516.000, 0.000, 521.000, 504.000, 0.015, 0.016, 0.002, 0.008, 3, 1, 1, 0, 0,4167,3418,2235,0.002
L_00000072 , 20 , 1 , 3600, 0.162,true, true, 9,495.000, 495.000, 0.000, 495.000, 478.000, 0.013, 0.156, 0.013, 0.131, 9, 1, 0, 4, 0,32151,22017,17123,0.006
L_00000073 , 20 , 1 , 3600, 0.024,true, true, 3,555.000, 555.000, 0.000, 555.000, 547.000, 0.016, 0.019, 0.000, 0.010, 3, 1, 0, 1, 0,4755,3690,2069,0.003
L_00000074 , 20 , 1 , 3600, 0.027,true, true, 5,588.000, 588.000, 0.000, 589.000, 583.000, 0.014, 0.017, 0.002, 0.009, 4, 1, 1, 0, 1,4903,3673,2240,0.0
L_00000075 , 20 , 1 , 3600, 3.767,true, true, 63,500.000, 500.000, 0.000, 504.000, 486.000, 0.020, 3.730, 0.035, 3.662, 33, 1, 1, 0, 30,342260,202501,166760,0.037000000000000026
